ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
-0.14693324,-1.0814302,-1.2576071,0.4723712,2.0241184,0.28952038,-1.3537018,0.23680119,1.2552594,-0.2768851,0.38791844,0.71226215,4
-0.14157425,-1.0782152,-1.2575611,0.47170526,2.0241199,0.2890267,-1.3547212,0.2363785,1.2547534,-0.27830642,0.3879188,0.71424085,4
-0.1402483,-1.0751258,-1.2573512,0.47439978,2.024122,0.28938615,-1.3540448,0.23669572,1.2562857,-0.27828932,0.387882,0.71413773,4
-0.14024931,-1.0725101,-1.2567905,0.47755766,2.0241184,0.28896722,-1.3531493,0.23672111,1.256188,-0.2777442,0.38736257,0.71607226,4
-0.14117676,-1.0689739,-1.2566867,0.47734296,2.0241168,0.28934243,-1.353703,0.23685901,1.2569592,-0.28153557,0.38737327,0.7148583,4
-0.16884598,-1.0674324,-1.2555821,0.47757578,2.0241156,0.28961766,-1.3518596,0.23674874,1.2576809,-0.28358352,0.38748297,0.71588296,4
-0.19098055,-1.066359,-1.255514,0.47726107,2.0241184,0.28873572,-1.3524085,0.23636442,1.2577708,-0.2840225,0.38756192,0.71906483,4
-0.20445582,-1.067008,-1.2555357,0.47648576,2.0241165,0.28865114,-1.3531308,0.23650478,1.2565815,-0.2843952,0.38761836,0.72211206,4
-0.21962641,-1.0675335,-1.2549838,0.4776693,2.0241206,0.28896755,-1.3526766,0.2363233,1.2554991,-0.28301832,0.38765872,0.722674,4
-0.2396993,-1.0694945,-1.2556481,0.4767679,2.0241203,0.28933504,-1.3530765,0.2363603,1.2555337,-0.2812397,0.3877166,0.7230214,4
-0.24612126,-1.072993,-1.2555181,0.47318664,2.0241258,0.29025495,-1.3543854,0.23630232,1.2546073,-0.2798959,0.38780305,0.7257906,4
-0.25791124,-1.0768398,-1.2543693,0.47440982,2.0241187,0.2895507,-1.3531296,0.23622662,1.2550062,-0.27852494,0.3878527,0.7259887,4
-0.24776438,-1.0798844,-1.2556541,0.47689718,2.0241182,0.28876993,-1.3527579,0.23662315,1.2555289,-0.27971873,0.38787165,0.7246132,4
-0.22148736,-1.082472,-1.256125,0.4776605,2.0241196,0.28887203,-1.3529886,0.23657475,1.2533735,-0.27948308,0.38817424,0.72713965,4
-0.20417477,-1.0840472,-1.2546993,0.47602856,2.0241163,0.28790796,-1.354154,0.23602952,1.2539457,-0.27807727,0.38832286,0.73016185,4
-0.19609565,-1.0849612,-1.2554954,0.47624147,2.0241182,0.28853747,-1.3540677,0.23640132,1.2548505,-0.27685535,0.38821247,0.72808063,4
-0.18975699,-1.0837555,-1.2543358,0.471859,2.024116,0.2889548,-1.354395,0.23594716,1.257422,-0.27849245,0.3882289,0.726584,4
-0.1937529,-1.083504,-1.2552997,0.47451055,2.0241196,0.28868172,-1.353345,0.23651588,1.2594523,-0.2783397,0.38817745,0.7239446,4
-0.20056933,-1.0817587,-1.2549425,0.47439042,2.0241177,0.28863326,-1.3536775,0.2361165,1.2602384,-0.27812925,0.38805956,0.72532123,4
-0.21637629,-1.0794399,-1.2559482,0.47395188,2.0241206,0.28849122,-1.3541892,0.23638403,1.2602687,-0.27840802,0.3879749,0.7281974,4
-0.21985327,-1.0768551,-1.2541811,0.47195095,2.0241184,0.28805518,-1.3556994,0.23576412,1.2595787,-0.27802432,0.38791415,0.7272506,4
-0.2357315,-1.0740898,-1.2537837,0.47100624,2.0241196,0.2888043,-1.3542956,0.23574434,1.2624054,-0.27761564,0.38787058,0.7258269,4
-0.24577095,-1.0711458,-1.2521884,0.47207883,2.0241206,0.28879243,-1.354825,0.23546065,1.2612542,-0.27646735,0.3878395,0.72812915,4
-0.25324884,-1.0674512,-1.2525266,0.47440645,2.0241182,0.28950298,-1.3543652,0.2356291,1.2581624,-0.2767337,0.38787487,0.729452,4
-0.2442001,-1.0642557,-1.2544835,0.47110873,2.0241172,0.2884174,-1.3563834,0.23601702,1.2580427,-0.27610296,0.38801956,0.7276958,4
-0.2480354,-1.0633839,-1.2551328,0.4714474,2.0241215,0.28883007,-1.356249,0.23603089,1.2583252,-0.27547753,0.38828748,0.7289751,4
-0.2536132,-1.0630696,-1.2571026,0.4716401,2.0241215,0.28965917,-1.356118,0.23685235,1.2612734,-0.27538282,0.38828498,0.7300532,4
-0.22617084,-1.063205,-1.2539778,0.4716952,2.024113,0.2890515,-1.3540767,0.23566997,1.260325,-0.27608857,0.38813636,0.7262657,4
-0.20071186,-1.0646268,-1.2543466,0.4705395,2.0241163,0.28809732,-1.3553256,0.23573817,1.2589229,-0.27680635,0.3880299,0.7250067,4
-0.18138878,-1.0663807,-1.2549633,0.46957734,2.0241199,0.28822082,-1.3565528,0.23583633,1.260065,-0.27739987,0.38795346,0.7269145,4
-0.16685857,-1.0694851,-1.2556609,0.4716938,2.0241175,0.28843856,-1.3560679,0.23608775,1.2609293,-0.27721876,0.3878988,0.7297686,4
-0.15803465,-1.0730771,-1.254356,0.47279793,2.0241225,0.2886678,-1.3560559,0.23598634,1.2639433,-0.2766441,0.3878888,0.7305998,4
-0.1520664,-1.0758618,-1.2544254,0.46881616,2.0241203,0.28961283,-1.3563428,0.23580305,1.2649691,-0.27681932,0.38755083,0.7287111,4
-0.14779043,-1.0778571,-1.2548087,0.46907628,2.024118,0.28967175,-1.3565971,0.23586673,1.2626672,-0.27744517,0.38743114,0.72653323,4
-0.16610476,-1.079481,-1.2561817,0.46929786,2.0241208,0.28978196,-1.356777,0.23624863,1.2633259,-0.27693272,0.3875537,0.72262204,4
-0.17493671,-1.0806024,-1.257513,0.4703951,2.0241165,0.28986886,-1.3561206,0.23645017,1.2623683,-0.27600512,0.38768622,0.7201275,4
-0.19491725,-1.0801674,-1.2563593,0.4742976,2.0241184,0.28882,-1.3539025,0.23625363,1.259648,-0.27561316,0.38774016,0.7182037,4
-0.2108306,-1.0797646,-1.2541754,0.4729441,2.024118,0.28839177,-1.353513,0.23546037,1.2613127,-0.27544385,0.3877459,0.71548736,4
-0.22187883,-1.0782348,-1.2554618,0.47192225,2.0241199,0.28885177,-1.354053,0.2361894,1.2622045,-0.27705577,0.38775018,0.71666855,4
-0.2511741,-1.0759536,-1.2564764,0.47284847,2.0241208,0.28915447,-1.3544799,0.23609333,1.2647135,-0.27773336,0.38775304,0.7209303,4
-0.30182806,-1.073571,-1.2561544,0.47328985,2.0241156,0.28818676,-1.35505,0.23633724,1.2665936,-0.2769794,0.387842,0.72006565,4
-0.35181454,-1.0714691,-1.2575386,0.4735595,2.0241196,0.28884277,-1.3550136,0.23651756,1.265808,-0.27588758,0.38786772,0.71713465,4
-0.3797598,-1.068545,-1.2569681,0.4712278,2.024121,0.28866482,-1.3562158,0.23645394,1.2639558,-0.2745436,0.38801062,0.71893096,4
-0.4069703,-1.064165,-1.2576265,0.47233754,2.0241172,0.2889115,-1.3536156,0.23664661,1.2612531,-0.273238,0.38803777,0.7194032,4
-0.42631847,-1.0599946,-1.2574128,0.47483972,2.0241177,0.28918564,-1.3527988,0.23665026,1.260887,-0.27321753,0.38821924,0.7199896,4
-0.44560844,-1.0575991,-1.2571052,0.4744232,2.0241168,0.28828964,-1.3532616,0.23656544,1.2614506,-0.2724858,0.3882357,0.7203256,4
-0.45312247,-1.0574776,-1.2554667,0.47284847,2.024121,0.2880877,-1.3544859,0.23609051,1.2611979,-0.27216688,0.388101,0.7229473,4
-0.45272297,-1.0584165,-1.2547524,0.4728874,2.0241172,0.28837082,-1.3550159,0.23602736,1.2658321,-0.27271357,0.38800454,0.72548944,4
-0.4134053,-1.0607952,-1.2548066,0.46898982,2.024121,0.2887536,-1.3554101,0.23581055,1.2706262,-0.27417192,0.38802204,0.7255841,4
-0.39688566,-1.0635767,-1.2580905,0.47095197,2.0241237,0.2895536,-1.3553619,0.23669596,1.2696114,-0.27452785,0.38799703,0.7283434,4
-0.37411472,-1.0664493,-1.2569811,0.47446316,2.0241199,0.2890965,-1.353929,0.2365243,1.268134,-0.27798456,0.38795882,0.7302998,4
-0.34832653,-1.069936,-1.258091,0.4735514,2.0241177,0.28936952,-1.3547099,0.23691663,1.2678645,-0.2804546,0.38823676,0.7315001,4
-0.3230723,-1.0721767,-1.2583685,0.4737532,2.0241187,0.29015914,-1.3544712,0.23694976,1.2695076,-0.27999905,0.38839644,0.7336818,4
-0.30801815,-1.0748086,-1.2574005,0.47563332,2.0241213,0.29001322,-1.353316,0.23685552,1.2699492,-0.2783523,0.3882814,0.73288834,4
-0.3065005,-1.0769899,-1.2557554,0.47313273,2.0241175,0.28968406,-1.3528581,0.23616321,1.2682228,-0.27677327,0.38813385,0.72833675,4
-0.2996359,-1.0778986,-1.256167,0.47350454,2.024119,0.28986537,-1.3533213,0.23644611,1.2679095,-0.27639213,0.38802812,0.7288096,4
-0.27426222,-1.0780486,-1.2550737,0.47373137,2.024119,0.28905594,-1.3539803,0.2360843,1.2692679,-0.2774231,0.38824105,0.72830015,4
-0.2642559,-1.0770811,-1.2531134,0.47384763,2.0241227,0.2879798,-1.354582,0.23549722,1.2680801,-0.27720007,0.3886433,0.7297102,4
-0.2692937,-1.0753446,-1.2541683,0.47639576,2.0241175,0.2883648,-1.3536321,0.23621547,1.2672254,-0.2770424,0.3886626,0.7298714,4
-0.26948842,-1.0733697,-1.2556869,0.47458524,2.024122,0.28905255,-1.3528277,0.23652795,1.2688917,-0.2767274,0.3884397,0.72919613,4
-0.2726693,-1.0711162,-1.2554996,0.47410634,2.024118,0.28952095,-1.3537111,0.23642911,1.2684026,-0.27555194,0.38833392,0.72799695,4
-0.2733187,-1.0684336,-1.2552886,0.47357005,2.0241168,0.28955236,-1.3541263,0.23636764,1.269585,-0.27550074,0.38848004,0.7291021,4
-0.26528877,-1.0643482,-1.2551173,0.47342968,2.024118,0.28911677,-1.3542149,0.236127,1.2722737,-0.27555096,0.38842288,0.72945607,4
-0.2687527,-1.0612271,-1.2568105,0.47198758,2.0241225,0.28958848,-1.3547286,0.23648472,1.2724206,-0.27563205,0.3882639,0.72506654,4
-0.27814573,-1.0587878,-1.2558223,0.46936548,2.0241227,0.2891935,-1.3547401,0.23584993,1.2706944,-0.27547377,0.38816673,0.7234672,4
-0.27662706,-1.0568486,-1.2564946,0.4709717,2.0241213,0.28935277,-1.3541864,0.23603442,1.2691603,-0.27410835,0.38806778,0.7201473,4
-0.28323472,-1.0551802,-1.2582989,0.47320282,2.0241203,0.2898751,-1.3541034,0.2366584,1.2658551,-0.27211,0.38809636,0.71886677,4
-0.29712954,-1.0561794,-1.2575443,0.47306493,2.0241165,0.28998688,-1.3548089,0.236363,1.2661899,-0.27029946,0.38806635,0.7240018,4
-0.316555,-1.0576195,-1.2583016,0.47171232,2.0241177,0.29011056,-1.3558025,0.23646861,1.2691002,-0.2696307,0.3879799,0.7268527,4
-0.34934032,-1.0602577,-1.2571276,0.4729214,2.0241168,0.2886179,-1.3551635,0.23636475,1.2680671,-0.2697691,0.38791773,0.73016447,4
-0.36681852,-1.0634193,-1.2548416,0.47132942,2.024116,0.28816748,-1.3539996,0.23546053,1.2671009,-0.26958013,0.38804635,0.732593,4
-0.366408,-1.0663834,-1.2550726,0.4718939,2.0241199,0.28792986,-1.3540667,0.23572999,1.2706603,-0.27016658,0.38817888,0.729872,4
-0.37387484,-1.0695004,-1.2551082,0.47360793,2.0241168,0.2877628,-1.3533338,0.23592608,1.2729213,-0.27252576,0.3881253,0.73017836,4
-0.3872166,-1.071838,-1.2543559,0.47237137,2.0241208,0.2879807,-1.3543197,0.23547588,1.2723678,-0.27398726,0.38802204,0.73389006,4
-0.38753578,-1.0740504,-1.2542237,0.4726616,2.0241175,0.287133,-1.3546213,0.2357478,1.2731487,-0.27423728,0.3879481,0.7365986,4
-0.38639054,-1.0750868,-1.2539679,0.47289303,2.024119,0.2886281,-1.3528306,0.23558451,1.2742205,-0.27470464,0.38789487,0.7383031,4
-0.36353025,-1.0751061,-1.2562017,0.47333,2.0241244,0.2887162,-1.3536621,0.23637474,1.2743113,-0.27597323,0.3879145,0.73767924,4
-0.34707186,-1.0739706,-1.2546589,0.47396493,2.0241177,0.28865033,-1.3539293,0.23595999,1.276213,-0.2755899,0.3880192,0.73281574,4
-0.32870734,-1.0722188,-1.2563409,0.47406882,2.0241182,0.289125,-1.3541625,0.23690307,1.2790103,-0.27388647,0.38801098,0.73223954,4
-0.30515346,-1.0704229,-1.255709,0.47442582,2.0241177,0.28884327,-1.3538678,0.2365237,1.2777135,-0.27331972,0.38794023,0.73404545,4
-0.28180638,-1.0681106,-1.2554631,0.47465745,2.0241225,0.28858793,-1.3532946,0.23624673,1.2740697,-0.27267027,0.38791808,0.730091,4
-0.24985318,-1.0638686,-1.2557501,0.4727641,2.0241172,0.28935656,-1.352852,0.23621173,1.2742138,-0.271583,0.38788986,0.7257226,4
-0.22394854,-1.0603255,-1.2561543,0.4710249,2.0241232,0.28936732,-1.3544397,0.23608142,1.277911,-0.27107844,0.3878534,0.7240927,4
-0.20538831,-1.0577868,-1.2563436,0.47120965,2.0241199,0.28942138,-1.3550339,0.23629482,1.2766641,-0.27223736,0.38782698,0.7267749,4
-0.1920887,-1.0537202,-1.2564206,0.47187418,2.0241172,0.28856897,-1.3552128,0.23638403,1.2753866,-0.27246672,0.38786593,0.7276197,4
-0.19052385,-1.050665,-1.2565697,0.47279915,2.024116,0.28837278,-1.3551497,0.23637775,1.2779216,-0.271909,0.38804206,0.72844744,4
-0.211205,-1.0499336,-1.2545892,0.46860814,2.0241172,0.28813457,-1.3555315,0.23554602,1.2772124,-0.27327818,0.3884068,0.72901696,4
-0.2248198,-1.0509784,-1.2545266,0.47004318,2.024122,0.288381,-1.3551469,0.23550063,1.2748754,-0.27445048,0.3886501,0.7279377,4
-0.27366802,-1.0547158,-1.2549568,0.4723666,2.0241199,0.2879581,-1.3542863,0.2359413,1.2747769,-0.27401423,0.38852826,0.729768,4
-0.31674272,-1.0579119,-1.2552001,0.47264135,2.0241191,0.28827918,-1.3540422,0.23592266,1.2774343,-0.27205703,0.3883107,0.73148185,4
-0.3475185,-1.0601903,-1.2566352,0.47031567,2.0241172,0.28854707,-1.3551804,0.23584114,1.2792131,-0.27037248,0.38815495,0.726661,4
-0.4026863,-1.063682,-1.2555459,0.47188404,2.0241227,0.2884144,-1.3565068,0.23538826,1.2802278,-0.27055892,0.38818747,0.7263668,4
-0.46429515,-1.0663264,-1.2541678,0.4710439,2.0241168,0.2878738,-1.3539021,0.2352575,1.2780259,-0.27157927,0.38814816,0.7277574,4
-0.5116247,-1.0681685,-1.2541407,0.47293,2.0241199,0.28743032,-1.3540275,0.23544939,1.2761972,-0.27342287,0.38803813,0.72950083,4
-0.53338087,-1.0702375,-1.25614,0.47287384,2.0241208,0.28822392,-1.3546779,0.23602119,1.2771705,-0.27431348,0.38795954,0.7288163,4
-0.5472436,-1.0706851,-1.2570744,0.4710478,2.0241203,0.28854656,-1.3558989,0.23618996,1.2789795,-0.27398136,0.38824996,0.7254952,4
-0.56489843,-1.0705876,-1.2561654,0.47028553,2.0241172,0.28911152,-1.356135,0.23585883,1.2767512,-0.27280965,0.38833535,0.7233983,4
-0.5728531,-1.0697889,-1.2568902,0.46558306,2.024116,0.2894841,-1.3568646,0.2357115,1.2737348,-0.27176628,0.3881889,0.72676206,4
-0.5772264,-1.0690702,-1.2588377,0.46794504,2.0241222,0.28993,-1.3557624,0.23637414,1.2737843,-0.27090362,0.38806742,0.731165,4
-0.5690409,-1.0674176,-1.2568333,0.46817294,2.024122,0.29036945,-1.3558952,0.23587507,1.2762462,-0.26980945,0.38826928,0.73480403,4
-0.56917137,-1.0639402,-1.2568926,0.4693549,2.0241182,0.28958285,-1.3557085,0.23617929,1.2755936,-0.2692421,0.3882882,0.7340425,4
-0.5756455,-1.0601274,-1.2585516,0.47289217,2.0241199,0.2900588,-1.3542981,0.23676674,1.2772806,-0.2719021,0.3881385,0.73159105,4
-0.5737123,-1.0551269,-1.2581722,0.46998984,2.024118,0.29030478,-1.3543397,0.23636419,1.2772287,-0.27292225,0.3884647,0.7296152,4
-0.55145127,-1.05055,-1.2583128,0.47048086,2.0241203,0.2895147,-1.3550462,0.2364929,1.2772018,-0.27295375,0.38850933,0.72523445,4
-0.5414921,-1.0470423,-1.2600632,0.46976033,2.0241182,0.29044512,-1.3558543,0.23702346,1.2766676,-0.27270254,0.38832608,0.72616845,4
-0.5335455,-1.0448662,-1.255651,0.47009584,2.0241184,0.28839412,-1.355894,0.23578128,1.2763437,-0.2726551,0.38821104,0.72582805,4
-0.5087871,-1.0444652,-1.2568345,0.47142416,2.0241203,0.2893764,-1.3550942,0.23603883,1.2784299,-0.27271712,0.38815746,0.72740567,4
-0.48464003,-1.0454606,-1.2566903,0.47194567,2.0241246,0.2885914,-1.3540053,0.23633665,1.279324,-0.27179444,0.38813528,0.7269781,4
-0.43410954,-1.0481721,-1.2559538,0.47099602,2.024121,0.28823182,-1.3535815,0.23620997,1.2796599,-0.27147648,0.3880617,0.72439337,4
-0.3914223,-1.0515441,-1.2576569,0.47340328,2.02412,0.28851178,-1.3529191,0.23673534,1.2752914,-0.27193815,0.3880342,0.72494054,4
-0.35589376,-1.0553758,-1.259596,0.47324705,2.0241244,0.289047,-1.3535053,0.23706315,1.2749878,-0.2726809,0.38816243,0.7244052,4
-0.3126073,-1.0593443,-1.2577757,0.4747263,2.0241177,0.28835192,-1.3533809,0.2367649,1.2784303,-0.27327937,0.38852185,0.7226708,4
-0.26715273,-1.0626148,-1.2571863,0.47564426,2.0241203,0.28838986,-1.3533032,0.23648252,1.2770207,-0.2744182,0.3888934,0.7186937,4
-0.2314455,-1.0651437,-1.25688,0.47240025,2.0241172,0.28836048,-1.3532441,0.23669833,1.2762303,-0.27302283,0.38907272,0.7176778,4
-0.20568341,-1.0667076,-1.2568493,0.47128415,2.0241191,0.2881827,-1.3542767,0.23657528,1.2825389,-0.27196568,0.38886374,0.7215126,4
-0.18554628,-1.0674089,-1.2566055,0.47094017,2.0241222,0.28880054,-1.3547082,0.23632762,1.2867852,-0.2732258,0.38875332,0.72517806,4
-0.17202184,-1.0677242,-1.2573377,0.47012827,2.0241208,0.28873825,-1.3551204,0.2364571,1.2862448,-0.27235943,0.38873047,0.7233905,4
-0.1621771,-1.0675662,-1.2575225,0.47400913,2.0241222,0.289667,-1.3529987,0.23669168,1.2817605,-0.27115247,0.38888374,0.7231764,4
-0.14539349,-1.0666554,-1.2590386,0.46937552,2.024121,0.29016322,-1.3536619,0.23715682,1.2804719,-0.27118197,0.3889341,0.72620505,4
-0.12127251,-1.0631591,-1.2571734,0.4719321,2.0241165,0.2890813,-1.3533812,0.23656689,1.281724,-0.27088138,0.3892192,0.7281689,4
-0.093481846,-1.0604188,-1.2572676,0.4751113,2.0241191,0.28912592,-1.352611,0.23672861,1.2829689,-0.27117056,0.38982117,0.73098636,4
-0.07179896,-1.0585257,-1.2569982,0.4735977,2.0241182,0.28824097,-1.3540826,0.23657812,1.2861596,-0.27063492,0.39056852,0.7315187,4
-0.056263,-1.0536454,-1.257091,0.47256228,2.0241237,0.28843725,-1.3547279,0.23634964,1.2853082,-0.27011007,0.391218,0.7314859,4
-0.05267662,-1.0496267,-1.2561681,0.46908402,2.0241177,0.28831753,-1.3565516,0.23597403,1.2829838,-0.2705485,0.39133698,0.7330025,4
-0.06468441,-1.0466223,-1.2565365,0.4684204,2.0241184,0.28812876,-1.3552582,0.23622128,1.2841821,-0.27019492,0.39125553,0.7281689,4
-0.08028461,-1.0443726,-1.2587903,0.46946675,2.0241182,0.28956902,-1.3549516,0.2366961,1.2848316,-0.2691801,0.3909247,0.72538865,4
-0.089007154,-1.0427605,-1.2590082,0.4698729,2.0241175,0.2895159,-1.3548912,0.23666064,1.2873676,-0.26823202,0.39043778,0.72412413,4
-0.09754701,-1.0428733,-1.2584894,0.47101575,2.0241177,0.28940296,-1.3545562,0.23658317,1.2898842,-0.2666073,0.3898383,0.7239301,4
-0.10275745,-1.0443134,-1.2586335,0.47155452,2.0241182,0.2890463,-1.3547108,0.23700212,1.2869443,-0.26551372,0.38938102,0.7240018,4
-0.10549365,-1.0475136,-1.2566077,0.46994033,2.0241177,0.28917763,-1.354171,0.23616691,1.2840624,-0.26524422,0.38910237,0.7245873,4
-0.09970406,-1.0517268,-1.2571812,0.47043824,2.0241177,0.29020664,-1.3548214,0.23627049,1.2824899,-0.266464,0.3890763,0.7259483,4
-0.083513655,-1.0562,-1.2557943,0.4692885,2.024119,0.290022,-1.3557942,0.23588249,1.2853304,-0.26657757,0.38886622,0.72621113,4
-0.08068812,-1.0599382,-1.2563184,0.46957946,2.0241199,0.28989652,-1.355818,0.23605318,1.2876376,-0.2672162,0.38855293,0.7262027,4
-0.091827676,-1.0626811,-1.2563732,0.46867472,2.0241222,0.2892647,-1.3562255,0.2358865,1.288119,-0.2703099,0.38876155,0.7279482,4
-0.104078375,-1.064683,-1.2578087,0.46718314,2.0241184,0.28971332,-1.355569,0.23611915,1.2879201,-0.27178478,0.3889534,0.72811055,4
-0.11340517,-1.065709,-1.2572956,0.46894807,2.0241158,0.28965795,-1.3542942,0.2360349,1.2855264,-0.2720277,0.3891788,0.72905326,4
-0.120737515,-1.0660421,-1.2588161,0.4678681,2.0241175,0.29016435,-1.3556116,0.23651412,1.2845597,-0.27383727,0.3890788,0.7308615,4
-0.12635748,-1.0653673,-1.2580436,0.47060484,2.024118,0.29064247,-1.3548096,0.23636864,1.2827455,-0.2740536,0.38876656,0.7286847,4
-0.13947341,-1.0632848,-1.2588931,0.47233525,2.0241187,0.29042763,-1.354542,0.23679923,1.2849047,-0.27206334,0.38849792,0.72447145,4
-0.1481538,-1.0601835,-1.2583164,0.47293866,2.0241234,0.2898744,-1.3546844,0.23693828,1.2870139,-0.2704268,0.38831785,0.72433263,4
-0.14848101,-1.0556757,-1.2568752,0.4724927,2.0241177,0.28962356,-1.3532854,0.23648389,1.2869885,-0.26864186,0.38878262,0.72379535,4
-0.1638082,-1.0510777,-1.2571533,0.47283033,2.0241187,0.28955284,-1.3535057,0.23650914,1.2842143,-0.26839265,0.39016375,0.7257427,4
-0.1997061,-1.047565,-1.2554572,0.4748207,2.024118,0.28982037,-1.3526192,0.2361475,1.2820344,-0.2683889,0.390665,0.7267583,4
-0.22317666,-1.0450051,-1.2566427,0.4734878,2.0241156,0.28974068,-1.3532751,0.23617308,1.2844588,-0.26743647,0.3908661,0.7256759,4
-0.23377119,-1.0431466,-1.2562304,0.47246718,2.0241168,0.28963253,-1.3536577,0.23597078,1.2873513,-0.26658997,0.39074323,0.7269503,4
-0.2413625,-1.0418149,-1.2565265,0.46942395,2.024122,0.2904192,-1.3533506,0.23601228,1.2910964,-0.26540467,0.39048135,0.7287381,4
-0.25037313,-1.0410327,-1.2573649,0.46997857,2.0241158,0.29034793,-1.3541138,0.23617512,1.29363,-0.26456052,0.39002478,0.73126024,4
-0.2523495,-1.0408698,-1.2583379,0.46861923,2.0241168,0.290436,-1.3557642,0.23638235,1.294539,-0.26496685,0.38946068,0.7306608,4
-0.25789618,-1.0423839,-1.2571996,0.4682964,2.024119,0.2905147,-1.3564746,0.23625088,1.2932005,-0.26577044,0.3889952,0.73094046,4
-0.2662634,-1.0442926,-1.2568123,0.4698778,2.0241168,0.2907669,-1.3558058,0.23631263,1.2928362,-0.26705062,0.38867402,0.7306219,4
-0.27518067,-1.04768,-1.2568907,0.46988326,2.0241208,0.2897995,-1.3557405,0.23645633,1.2891577,-0.26723057,0.38860473,0.72718114,4
-0.27899688,-1.0517617,-1.2561697,0.466979,2.0241199,0.28982955,-1.3555347,0.23584552,1.2860439,-0.266827,0.38866547,0.7249094,4
-0.2848708,-1.0559225,-1.2570517,0.4714601,2.0241191,0.29024255,-1.3533807,0.23645706,1.2862145,-0.26560467,0.38855186,0.7240631,4
-0.2801803,-1.0596733,-1.2561399,0.471753,2.0241208,0.28937984,-1.3533386,0.23609757,1.2852011,-0.26579604,0.3887773,0.72700256,4
-0.2671256,-1.0620859,-1.2561792,0.4704932,2.0241153,0.28888857,-1.3545111,0.23591733,1.2874935,-0.26637086,0.38925314,0.7294404,4
-0.25612357,-1.0635843,-1.2557254,0.46960554,2.0241191,0.2884967,-1.3554014,0.2357441,1.2887369,-0.26705498,0.38912344,0.73189104,4
-0.26349807,-1.063025,-1.2549608,0.46850002,2.0241206,0.28872424,-1.3547002,0.2356611,1.2896339,-0.26727703,0.38885266,0.7334701,4
-0.30984798,-1.0619614,-1.2578241,0.46860093,2.0241206,0.2895276,-1.3555553,0.2364579,1.2917076,-0.26701757,0.38863724,0.73212427,4
-0.3801894,-1.0596471,-1.2579962,0.4687066,2.0241196,0.28929195,-1.3558165,0.23644154,1.2919031,-0.2672237,0.38843396,0.7321806,4
-0.4405576,-1.056731,-1.2589442,0.4682219,2.0241175,0.28933206,-1.3562083,0.23662555,1.2891577,-0.26701757,0.38825926,0.732611,4
-0.46786547,-1.0529894,-1.2578479,0.46718368,2.02412,0.28890744,-1.3565117,0.23617075,1.2862048,-0.26904386,0.38811815,0.72959405,4
-0.45949423,-1.0493004,-1.2592388,0.46554908,2.024122,0.29025227,-1.3554392,0.23627281,1.2870976,-0.2693988,0.3883632,0.72474706,4
-0.44431964,-1.0463885,-1.259498,0.46567148,2.0241227,0.29004374,-1.3555303,0.23626307,1.2877971,-0.27084574,0.38885015,0.7230269,4
-0.44767213,-1.0439258,-1.2583466,0.4661692,2.0241177,0.28919002,-1.3560903,0.23623715,1.2881705,-0.2705526,0.38891733,0.72619426,4
